epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
63,2303354.8,1517.6328,393242.0,627.0548,2696406.009928239,3264407.5,1806.76708984375,649446.5625,805.8824462890625,3913854.122251157
64,2277527.2,1509.1555,393583.78,627.3627,2671134.647687376,3265433.25,1807.051513671875,582397.625,763.1497802734375,3847832.066550926
65,2274051.2,1508.004,394090.66,627.7696,2668169.1543474626,3129788.5,1769.1202392578125,594297.6875,770.9070434570312,3724085.1374421297
66,2290796.0,1513.4562,393448.5,627.25946,2684003.4910282544,3160296.25,1777.72216796875,587352.5,766.3892211914062,3747648.146556713
67,2276366.2,1508.775,393110.53,626.98944,2669516.7309103245,3313993.0,1820.4376220703125,583171.625,763.6565551757812,3897165.064091435
68,2253568.8,1501.2008,395102.4,628.5785,2648715.552525946,3233812.25,1798.2801513671875,580369.4375,761.8198852539062,3814180.755787037
69,2281362.5,1510.4287,393821.47,627.55927,2675226.312117403,3286867.75,1812.97216796875,576988.625,759.59765625,3863856.871672454
70,2275946.8,1508.6187,387396.12,622.4155,2663328.558538591,3300716.25,1816.78759765625,579389.3125,761.1764526367188,3880107.203703704
71,2261735.0,1503.9054,389254.06,623.9008,2650982.7398338434,3190894.75,1786.3077392578125,588594.1875,767.1990966796875,3779489.4026331017
72,2252516.2,1500.8489,396798.56,629.92615,2649355.480166028,3090518.25,1757.9869384765625,624231.75,790.08349609375,3714749.8272569445
73,2231490.8,1493.8156,388978.38,623.68677,2620471.4522910826,3271335.5,1808.6834716796875,612864.3125,782.8566284179688,3884199.495515046
74,2230850.8,1493.6162,389559.38,624.15076,2620454.58235487,3271854.5,1808.8272705078125,616293.5,785.0435791015625,3888149.308738426
75,2236973.0,1495.6683,395240.56,628.6892,2632272.176658672,3262764.5,1806.3123779296875,669669.9375,818.3336181640625,3932435.267216435
76,2223228.5,1491.0605,387432.75,622.4467,2610700.6856834665,3094140.25,1759.016845703125,560694.6875,748.7954711914062,3654834.704716435
77,2233098.5,1494.3566,388201.78,623.0607,2621306.4337560125,3336745.5,1826.6763916015625,612673.0625,782.7342529296875,3949418.1715856483
78,2232032.8,1494.003,388307.12,623.14984,2620360.6978799608,3208620.75,1791.261962890625,576303.875,759.1469116210938,3784924.439670139
79,2224251.5,1491.4047,385664.2,621.0251,2609960.8696918646,3298276.25,1816.11572265625,682802.375,826.3187255859375,3981078.166811343
80,2214806.8,1488.231,389538.3,624.13464,2604376.3237174954,3361546.75,1833.452880859375,578803.5,760.7914428710938,3940350.6399016203
81,2225638.0,1491.8647,386884.6,622.00385,2612548.7305759536,3228379.25,1796.76904296875,571119.5,755.7245483398438,3799497.4819155093
