epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
45,2920196.5,1708.8744,523263.72,723.3765,3443526.902661141,3208880.25,1791.3345947265625,547737.625,740.0929565429688,3756618.0338541665
46,2922338.8,1709.4941,522745.62,723.01984,3445127.2928926926,3260596.5,1805.712646484375,553193.9375,743.770263671875,3813790.811342593
47,2920163.5,1708.8425,523125.62,723.2786,3443275.0411050953,3284253.75,1812.2509765625,567400.3125,753.2597045898438,3851653.561921296
48,2924277.2,1710.0449,524253.53,724.05786,3448511.728240181,3287545.0,1813.1593017578125,551673.5,742.7472534179688,3839218.091001157
49,2920070.0,1708.8347,523161.3,723.30664,3443289.7820159984,3266606.0,1807.375732421875,548592.8125,740.6707153320312,3815199.8038194445
50,2925666.2,1710.4668,523416.12,723.4749,3449116.320341637,3280032.5,1811.0865478515625,550673.6875,742.0737915039062,3830707.7411747687
51,2921425.8,1709.2054,522830.75,723.0625,3444202.707359693,3264707.75,1806.8502197265625,562145.1875,749.763671875,3826853.025752315
52,2922965.8,1709.6832,522545.84,722.8824,3445577.02297352,3209279.0,1791.4464111328125,549917.25,741.5641479492188,3759197.726707176
53,2921614.0,1709.216,523402.88,723.43945,3444786.268117107,3214728.25,1792.9664306640625,546633.1875,739.3465576171875,3761362.014467593
54,2923829.0,1709.9315,523459.12,723.50977,3447331.783655701,3250211.75,1802.83447265625,555594.4375,745.382080078125,3805807.3132233797
55,2919777.0,1708.7482,523507.62,723.53467,3443320.036410241,3288637.75,1813.4605712890625,560072.8125,748.3800659179688,3848711.905092593
56,2925040.5,1710.2928,523247.1,723.36707,3448361.9003743986,3257657.0,1804.8988037109375,555850.1875,745.5537109375,3813508.685908565
57,2918698.2,1708.4354,523043.84,723.22626,3441807.8204943542,3243963.5,1801.1004638671875,558354.75,747.231201171875,3802318.304832176
58,2925694.0,1710.4772,522989.97,723.188,3448734.472941691,3233433.5,1798.1749267578125,561672.75,749.4482421875,3795105.980034722
59,2921542.5,1709.2668,522630.44,722.9404,3444238.4867296615,3241988.75,1800.5523681640625,551462.5,742.605224609375,3793451.2411747687
60,2920717.0,1709.0071,522118.94,722.58044,3442830.668526068,3216775.0,1793.5367431640625,551917.0625,742.9112548828125,3768692.4065393517
61,2919673.5,1708.6978,522913.97,723.13324,3442574.7730651507,3463027.25,1860.920654296875,559559.6875,748.0372924804688,4022586.2588252313
62,2918454.5,1708.3647,522524.38,722.8645,3441043.2798361583,3298231.0,1816.103271484375,547059.9375,739.6351318359375,3845291.083767361
63,2912798.0,1706.7037,523026.5,723.2145,3435875.5438427557,3235305.0,1798.6956787109375,545454.25,738.5488891601562,3780759.888310185
64,2914800.8,1707.2949,523391.1,723.4657,3438260.0025736904,3286765.25,1812.94384765625,553032.625,743.66162109375,3839798.0911458335
65,2922206.0,1709.4597,521860.7,722.4059,3444123.2948547094,3310206.0,1819.39697265625,558612.5625,747.4038696289062,3868817.9098668983
66,2917126.8,1707.9644,522484.8,722.8384,3439636.0125220236,3236143.0,1798.9278564453125,559291.875,747.8582763671875,3795434.685763889
67,2914284.0,1707.1155,523176.7,723.3086,3437419.3610110856,3241062.5,1800.294921875,561505.5,749.3366088867188,3802567.3195891203
68,2917541.2,1708.0914,523136.03,723.2878,3440720.339629845,3248716.75,1802.419677734375,557995.25,746.99072265625,3806711.635127315
69,2917973.2,1708.2291,522187.88,722.63513,3440247.603957551,3240875.0,1800.2430419921875,552389.5625,743.2291259765625,3793263.6640625
70,2919450.2,1708.6599,522428.5,722.80054,3441960.8013652936,3235404.25,1798.7227783203125,552571.25,743.3513793945312,3787974.7659143517
71,2918376.5,1708.3401,522616.84,722.92664,3441047.108554747,3233547.25,1798.206787109375,559248.5625,747.8292846679688,3792796.089699074
72,2918232.8,1708.2928,521572.53,722.20715,3439850.6307550347,3222395.0,1795.102783203125,550193.375,741.7503662109375,3772587.653935185
73,2915602.5,1707.4639,522789.06,723.0443,3438227.0970559297,3219136.5,1794.1953125,550002.9375,741.6216430664062,3769139.189670139
74,2914505.0,1707.1803,523177.4,723.3116,3437644.006196308,3295643.75,1815.3907470703125,553846.8125,744.2086181640625,3849490.488715278
75,2912330.0,1706.5719,521183.78,721.93335,3433574.513442347,3243722.75,1801.0335693359375,545472.5,738.56103515625,3789193.924189815
76,2914169.2,1707.085,523186.47,723.31744,3437327.932233661,3238083.75,1799.4674072265625,547486.5625,739.9232788085938,3785569.425636574
77,2910465.5,1706.0232,522405.03,722.7835,3432929.96991869,3228080.25,1796.685791015625,561597.0625,749.3978271484375,3789676.2692418983
78,2918351.2,1708.2991,521982.5,722.4571,3440231.899912228,3230997.25,1797.4981689453125,544462.25,737.8768310546875,3775460.368923611
79,2917468.2,1708.073,523260.84,723.37604,3440789.1720353533,3209549.75,1791.522216796875,556618.3125,746.0684814453125,3766168.36328125
80,2914993.0,1707.3037,521684.97,722.2798,3436575.0256195506,3243708.5,1801.0299072265625,566756.5,752.8323364257812,3810465.5478877313
81,2913531.5,1706.9227,523080.72,723.2511,3436674.277614522,3232941.0,1798.0382080078125,551663.25,742.7402954101562,3784605.260561343
82,2915351.5,1707.4431,522816.16,723.0667,3438191.040034466,3227019.25,1796.3907470703125,553285.9375,743.8319091796875,3780305.4026331017
83,2909755.5,1705.812,522175.25,722.62317,3431978.266530453,3242926.75,1800.81298828125,558393.5625,747.2573852539062,3801320.523003472
84,2915474.5,1707.4944,523325.4,723.419,3438870.6525662956,3302962.75,1817.4053955078125,556953.25,746.2931518554688,3859915.458912037
85,2912671.8,1706.6671,522039.47,722.53046,3434763.544699581,3350411.5,1830.4134521484375,550072.9375,741.6688842773438,3900484.0794270835
86,2913458.8,1706.878,522357.38,722.7321,3435772.692195658,3258010.25,1804.9962158203125,550052.25,741.6552124023438,3808062.8172743055
87,2917564.0,1708.0814,522082.8,722.5557,3439630.0769623383,3226372.5,1796.2109375,550513.5,741.966064453125,3776886.2452256945
88,2912390.2,1706.5698,522872.38,723.0807,3435230.3694732375,3231819.5,1797.7261962890625,556007.1875,745.658935546875,3787826.2552083335
89,2915389.0,1707.4705,522400.22,722.78143,3437870.1297125374,3212344.25,1792.3016357421875,551442.0625,742.5914306640625,3763785.9729456017
90,2909204.0,1705.653,522272.6,722.6925,3431537.5677832183,3229113.25,1796.9737548828125,557685.125,746.7833251953125,3786799.3619791665
91,2910056.8,1705.8938,521450.94,722.1232,3431535.1500344016,3218922.0,1794.13525390625,560612.0625,748.7401733398438,3779533.7727141203
92,2910828.8,1706.1309,521978.06,722.4883,3432871.25372952,3333220.75,1825.71142578125,550371.3125,741.8703002929688,3883592.9221643517
93,2909537.2,1705.7451,522672.4,722.9679,3432252.0716027613,3254907.25,1804.1361083984375,550594.9375,742.0206909179688,3805501.748408565
94,2915276.5,1707.4315,523110.22,723.26965,3438442.4349391703,3251770.0,1803.266357421875,551878.625,742.8851928710938,3803648.1977719907
95,2911848.2,1706.4082,522247.22,722.66376,3434072.762300985,3280473.5,1811.20751953125,549490.75,741.2763671875,3829963.1537905093
96,2913493.8,1706.8408,523105.28,723.267,3436418.4069372285,3250678.0,1802.9635009765625,553703.5,744.112548828125,3804380.3032407407
97,2917470.5,1708.0719,521718.75,722.3019,3439230.443566096,3427407.0,1851.3260498046875,548539.3125,740.6343994140625,3975947.276765046
98,2910023.8,1705.8534,522651.9,722.9485,3432591.5660076775,3217105.5,1793.6287841796875,552892.75,743.567626953125,3769998.0141782407
99,2914585.2,1707.2286,522734.8,723.0089,3437373.1940274634,3259587.75,1805.4326171875,552417.6875,743.248046875,3812004.445457176
