epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
68,2489993.2,1577.9816,426521.28,653.0926,2916556.36347707,3484542.5,1866.693115234375,708271.4375,841.588623046875,4192814.1416377313
69,2522143.2,1588.1404,427964.8,654.197,2950163.740896435,3731299.0,1931.656982421875,704918.6875,839.5944213867188,4436217.242621528
70,2480566.2,1574.9843,420330.7,648.3344,2900912.248013066,3567092.25,1888.6749267578125,725984.6875,852.04736328125,4293076.671296297
71,2467875.0,1570.9481,422172.16,649.7384,2890039.285142686,3901681.5,1975.267333984375,712878.0,844.3208618164062,4614558.972366898
72,2478599.0,1574.3661,422683.4,650.1471,2901319.8078236324,3617309.25,1901.92236328125,712095.25,843.8572998046875,4329404.955729167
73,2474690.0,1573.1074,418842.94,647.18677,2893519.574707747,3820218.75,1954.5377197265625,733949.4375,856.7084350585938,4554167.255208333
74,2478943.0,1574.4813,422477.78,649.9846,2901471.523856066,3912867.5,1978.09716796875,725650.6875,851.8513793945312,4638518.578559028
75,2446631.2,1564.1874,421549.6,649.27655,2868241.140479115,3590521.75,1894.8670654296875,785157.1875,886.0911865234375,4375678.785590278
76,2504894.8,1582.6986,419725.72,647.8682,2924669.367373775,3650977.5,1910.7532958984375,742009.75,861.39990234375,4392986.962528936
77,2456868.2,1567.445,417168.66,645.886,2874052.2012220607,3938235.0,1984.49853515625,748114.125,864.9359741210938,4686349.360387731
78,2471301.2,1572.0466,419257.12,647.5075,2890595.0802039662,3583973.0,1893.138427734375,719103.625,847.9996948242188,4303077.050491898
79,2476578.5,1573.7297,415264.8,644.41675,2891896.6820262866,3867709.75,1966.6492919921875,788221.0625,887.818115234375,4655929.819733797
80,2470134.2,1571.6779,421329.03,649.1034,2891504.967463155,3704386.75,1924.6785888671875,708982.5625,842.0111083984375,4413370.915509259
81,2450561.0,1565.432,414046.25,643.46783,2864626.203053062,3826182.0,1956.06298828125,678426.3125,823.6664428710938,4504608.383825231
82,2439374.2,1561.8583,416966.84,645.7353,2856371.6519184522,3644569.75,1909.0758056640625,699627.875,836.4376220703125,4344197.844184028
83,2453339.5,1566.3286,411177.5,641.2378,2864572.4521126444,3956845.25,1989.181640625,828375.9375,910.1516723632812,4785221.635271991
84,2447666.0,1564.5107,410531.8,640.73425,2858232.171426895,3674322.25,1916.8525390625,812144.6875,901.1907958984375,4486467.36255787
85,2436683.0,1560.9955,414867.03,644.10547,2851577.4200339513,4236659.0,2058.314453125,703769.0625,838.909423828125,4940427.362991898
86,2445558.2,1563.8341,411785.94,641.70953,2857366.69776904,3863619.25,1965.6092529296875,702833.625,838.3515625,4566452.825954861
87,2408869.8,1552.0262,410179.75,640.4518,2818964.336404293,3479892.75,1865.4468994140625,734255.4375,856.8870849609375,4214148.08203125
88,2415263.8,1554.124,409146.47,639.65295,2824458.403026055,3935150.5,1983.721435546875,689926.3125,830.6177368164062,4625076.138888889
89,2434889.5,1560.4182,405511.97,636.80334,2840424.4688842306,3708864.25,1925.8416748046875,705616.0,840.009521484375,4414480.927517361
90,2417402.8,1554.8043,405542.9,636.81964,2822958.192499486,3858766.25,1964.3748779296875,719128.0625,848.0140991210938,4577895.475549769
91,2407056.8,1551.3883,408172.3,638.8713,2814962.696425127,3985097.25,1996.2703857421875,753640.9375,868.1249389648438,4738737.674334491
92,2456971.5,1567.4849,411209.6,641.25604,2868217.7757385094,3603112.25,1898.1865234375,712809.0625,844.2803955078125,4315921.371961806
93,2382534.5,1543.5369,407597.38,638.435,2790108.138004289,3642889.25,1908.63525390625,724199.1875,850.9988403320312,4367088.027633102
94,2420865.5,1555.9197,407534.06,638.3889,2828426.481845116,3480308.75,1865.5587158203125,725849.625,851.9682006835938,4206158.314091436
95,2415491.2,1554.197,410614.3,640.786,2826135.6970094717,3731974.75,1931.8323974609375,724621.3125,851.2467651367188,4456596.15234375
96,2402896.5,1550.0847,402482.5,634.4193,2805252.043956088,3631502.25,1905.650146484375,685948.9375,828.2202758789062,4317451.251591436
97,2387188.8,1545.063,408864.44,639.427,2796085.174872682,3787827.5,1946.234130859375,711193.3125,843.32275390625,4499021.010271991
98,2388017.8,1545.3313,403150.62,634.94696,2791206.387408691,3842169.5,1960.1453857421875,720844.6875,849.0258178710938,4563014.286313658
99,2384128.8,1544.0778,402726.9,634.6142,2786911.7474415815,3637403.5,1907.1973876953125,711242.25,843.3517456054688,4348645.222077547
