epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
45,72068590.0,8489.263,631005.44,794.32916,72698547.9297307,72989816.0,8543.4052734375,596297.6875,772.2033081054688,73586099.30555555
46,71954620.0,8482.63,631011.4,794.36926,72586025.92093419,72871800.0,8536.4970703125,596274.25,772.1878051757812,73468071.17592593
47,71855040.0,8476.661,630912.8,794.3031,72484712.60289617,72754176.0,8529.6044921875,596218.1875,772.151611328125,73350376.14814815
48,71729700.0,8469.37,630956.7,794.3346,72361119.45605597,72636352.0,8522.6962890625,596327.25,772.2222290039062,73232686.00925925
49,71588360.0,8460.994,631027.25,794.3573,72219481.68852079,72518824.0,8515.7978515625,596306.4375,772.2091064453125,73115117.25
50,71494590.0,8455.423,631014.5,794.3632,72125242.76786955,72401544.0,8508.91015625,596299.0,772.2039794921875,72997851.05555555
51,71362936.0,8447.692,631040.0,794.38776,71994510.15406775,72284416.0,8502.025390625,596284.3125,772.1943359375,72880702.17592593
52,71253976.0,8441.218,631080.06,794.4113,71885216.29043958,72167352.0,8495.1376953125,596537.125,772.3580932617188,72763893.44444445
53,71123350.0,8433.4795,631038.5,794.38477,71754597.64242907,72050720.0,8488.2685546875,596290.1875,772.1981811523438,72647008.67592593
54,71024050.0,8427.582,630965.75,794.34247,71655112.0998997,71933960.0,8481.3876953125,596270.75,772.185791015625,72530217.1388889
55,70898130.0,8420.109,630969.1,794.34155,71529251.44072635,71817720.0,8474.5341796875,596244.8125,772.1689453125,72413989.30555555
56,70809464.0,8414.82,630941.94,794.32526,71440208.91288356,71701968.0,8467.7021484375,596231.0625,772.1599731445312,72298210.78703703
57,70668970.0,8406.459,631001.94,794.3652,71299589.25425036,71586088.0,8460.857421875,596507.9375,772.339111328125,72182594.18518518
58,70610820.0,8403.052,630982.1,794.3508,71242252.51709148,71470328.0,8454.013671875,596328.1875,772.2227783203125,72066679.42592593
59,70447624.0,8393.335,631004.1,794.3589,71079078.7884462,71354560.0,8447.162109375,596165.5625,772.117431640625,71950723.62037037
60,70338024.0,8386.814,631182.94,794.4784,70969873.16515343,71239024.0,8440.3212890625,596549.0625,772.3659057617188,71835558.5462963
61,70230664.0,8380.418,631162.5,794.4603,70862498.61765993,71123552.0,8433.4765625,596548.0625,772.3651123046875,71720076.53703703
62,70121870.0,8373.883,631114.1,794.4305,70753057.52936032,71008824.0,8426.673828125,596401.4375,772.2706298828125,71605224.50925925
63,70003950.0,8366.793,630941.2,794.32324,70634135.91810489,70893856.0,8419.8486328125,596271.0625,772.1859130859375,71490114.94444445
64,69886960.0,8359.833,630998.5,794.3541,70517802.71015202,70779136.0,8413.03515625,596300.9375,772.2053833007812,71375449.39814815
65,69757464.0,8352.158,630902.3,794.3019,70389475.10861905,70664696.0,8406.2275390625,596141.125,772.1016235351562,71260816.3888889
66,69669210.0,8346.818,630868.5,794.27875,70300200.47460069,70550640.0,8399.4423828125,596171.25,772.1212158203125,71146803.98148148
67,69542240.0,8339.241,630831.6,794.25446,70173781.0906659,70436272.0,8392.6328125,596131.6875,772.0955200195312,71032419.67592593
68,69432744.0,8332.603,630872.2,794.25134,70063040.88891175,70322496.0,8385.8515625,596422.3125,772.2837524414062,70918928.9074074
69,69280424.0,8323.43,630919.06,794.3104,69910398.9854163,70208424.0,8379.0478515625,596335.375,772.2274780273438,70804765.08333333
70,69230680.0,8320.558,630913.06,794.3098,69862626.32763189,70095256.0,8372.2900390625,596306.25,772.2086181640625,70691560.25
71,69078290.0,8311.382,630948.5,794.3219,69710008.73170607,69981472.0,8365.49609375,596232.5,772.1609497070312,70577721.89814815
72,68948700.0,8303.432,631175.44,794.3606,69578001.24077265,69868152.0,8358.7138671875,596429.3125,772.28857421875,70464536.57407407
73,68865850.0,8298.591,631016.94,794.36774,69497587.40728928,69755320.0,8351.96484375,596295.375,772.20166015625,70351594.3888889
74,68803290.0,8294.811,630962.25,794.34045,69434864.17346126,69642424.0,8345.203125,596296.5625,772.2025146484375,70238732.4675926
75,68667640.0,8286.585,630963.4,794.3335,69298458.1987191,69529648.0,8338.4443359375,596251.25,772.1729125976562,70125895.02314815
76,68575750.0,8281.099,630908.4,794.303,69207514.71354716,69417664.0,8331.7275390625,596332.3125,772.2255859375,70014002.31944445
77,68417030.0,8271.502,630998.9,794.3585,69048756.94014764,69305096.0,8324.96875,596448.9375,772.3009643554688,69901545.18518518
78,68333310.0,8266.377,631039.1,794.38916,68964055.08691067,69193280.0,8318.2490234375,596338.1875,772.2295532226562,69789599.91203703
79,68215544.0,8259.268,631007.44,794.3696,68846521.09899946,69080880.0,8311.4912109375,596254.9375,772.175537109375,69677154.27777778
80,68121600.0,8253.632,630935.2,794.32367,68753365.64201754,68969216.0,8304.7724609375,596261.625,772.1799926757812,69565477.72685185
81,67997010.0,8246.051,630914.9,794.30853,68628237.90694205,68857952.0,8298.0693359375,596244.5625,772.1688232421875,69454191.6388889
82,67900070.0,8240.213,630891.9,794.292,68531968.21775252,68746728.0,8291.3642578125,596222.5,772.1544799804688,69342958.8888889
83,67763480.0,8231.839,630928.3,794.31946,68394174.22289668,68635448.0,8284.650390625,596392.4375,772.264404296875,69231851.99537037
84,67647890.0,8224.85,630892.75,794.2928,68279057.1031148,68524272.0,8277.9384765625,596177.3125,772.125244140625,69120449.52777778
85,67552950.0,8219.047,631047.6,794.29376,68183639.93580082,68413240.0,8271.2275390625,596293.6875,772.2005615234375,69009520.18055555
86,67430060.0,8211.56,630975.94,794.348,68060712.92708145,68302672.0,8264.5419921875,596210.375,772.146484375,68898876.14814815
87,67361016.0,8207.422,630862.5,794.2777,67992624.80753106,68192000.0,8257.8447265625,596176.4375,772.1246948242188,68788188.14351852
88,67256040.0,8200.991,630767.8,794.2185,67887003.31572314,68082072.0,8251.18359375,596039.25,772.035888671875,68678079.81481482
89,67145250.0,8194.25,630820.56,794.2464,67776523.81491293,67972064.0,8244.5185546875,596064.3125,772.05224609375,68568149.56018518
90,67014084.0,8186.2,630763.06,794.21155,67644586.50212197,67861952.0,8237.8369140625,596070.0,772.0556640625,68458017.62037037
91,66927850.0,8180.9946,630777.1,794.2235,67559412.83819029,67752232.0,8231.173828125,596101.3125,772.0758666992188,68348315.75925925
92,66805990.0,8173.456,630881.3,794.28937,67436234.89122662,67642640.0,8224.51171875,596203.5,772.1421508789062,68238825.72685185
93,66661004.0,8164.6333,630836.56,794.2607,67292050.3669333,67532704.0,8217.828125,596259.6875,772.178466796875,68128966.83333333
94,66559056.0,8158.3936,630791.75,794.2301,67190181.55590421,67423848.0,8211.2021484375,596079.3125,772.0619506835938,68019929.2962963
95,66493748.0,8154.3286,630780.9,794.217,67123819.64361224,67314984.0,8204.5732421875,596049.125,772.0421142578125,67911041.20833333
96,66355268.0,8145.9287,630740.4,794.1995,66986873.01098279,67206240.0,8197.939453125,596193.5625,772.1357421875,67802440.01851852
97,66239616.0,8138.7964,630765.2,794.20557,66870777.92278608,67097520.0,8191.30615234375,595982.9375,771.999267578125,67693501.06018518
98,66150430.0,8133.2466,630703.56,794.1762,66780334.92497235,66988808.0,8184.66943359375,596241.125,772.1666259765625,67585056.52314815
99,66105864.0,8130.6006,630714.2,794.1738,66737346.642660566,66881160.0,8178.09130859375,596047.125,772.0410766601562,67477233.9537037
